OPE ID,Institution Name,City,State,Zip Code,Institution Type,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",Institution Fiscal Year End, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2016 - 6/30/2017,,,,,,,,,,,,,,,,,,,
00262700,Princeton University,Princeton,NJ,08544-0001,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03077500,Rabbi Jacob Joseph School,Edison,NJ,08817-4494,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00860900,Rabbinical College of America,Morristown,NJ,07960-3600,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00262800,Rider University,Lawrenceville,NJ,08648-3099,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
01090300,Rizzieri Aveda School for Beauty and Wellness,Voorhees,NJ,08043-4600,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
04216500,Rizzieri Institute,Voorhees,NJ,08043-1911,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
01209000,Robert Fiance Beauty Schools,Perth Amboy,NJ,08861-4118,Proprietary,N/A,09/30/2016,2.6,,,,,,,,,,,,,,,,,,,
02223700,Robert Fiance Beauty Schools,West New York,NJ,07093-4623,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
02528200,Robert Fiance Beauty Schools,North Plainfield,NJ,07060-4840,Proprietary,N/A,08/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02061800,Roman Academy of Beauty Culture,Hawthorne,NJ,07506-2516,Proprietary,N/A,08/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00263800,Saint Peter's University,Jersey City,NJ,07306-5997,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
04271200,Seminary Bnos Chaim,Lakewood,NJ,08701-5809,Non-profit,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
00263200,Seton Hall University,South Orange,NJ,07079-2697,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00642900,St Francis Medical Center,Trenton,NJ,08629-1986,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00263900,Stevens Institute of Technology,Hoboken,NJ,07030-5370,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
01198900,Talmudical Academy,Adelphia,NJ,07710-0000,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00545200,Teterboro School of Aeronautics,Teterboro,NJ,07608-1083,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04131200,Total Image Beauty Academy,union city,NJ,07087-2943,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04216000,Universal Training Institute,Perth Amboy,NJ,08861-4106,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04252000,Yeshiva Gedolah Shaarei Shmuel,Lakewood,NJ,08701-3623,Non-profit,N/A,08/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04192400,Yeshiva Gedolah Zichron Leyma,Union,NJ,07083-3618,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04131100,Yeshiva Toras Chaim,Lakewood,NJ,08701-2120,Non-profit,N/A,08/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04216100,Yeshiva Yesodei Hatorah,Lakewood,NJ,08701-4946,Non-profit,N/A,08/31/2016,2.8,,,,,,,,,,,,,,,,,,,
04123400,Yeshivas Be'er Yitzchok,Elizabeth,NJ,07208-2380,Non-profit,N/A,07/31/2016,1.6,,,,,,,,,,,,,,,,,,,
04174500,Aveda Institute of New Mexico (The),Albuquerque,NM,87104-1160,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
01063200,DeWolff Hairstyling and Cosmetology Institute,Albuquerque,NM,87112-4113,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
03944300,Massage Therapy Training Institute,Las Cruces,NM,88005-2590,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
01300500,Olympian Academy of Cosmetology,Alamogordo,NM,88310-5051,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00209300,Saint John's College,Santa Fe,NM,87505-4599,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00264900,Santa Fe University of Art and Design,Santa Fe,NM,87505-7634,Proprietary,N/A,12/31/2016,1.3,,,,,,,,,,,,,,,,,,,
02622000,Southwest Acupuncture College,Santa Fe,NM,87505-6353,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03076100,Southwestern College,Santa Fe,NM,87507-0000,Non-profit,N/A,08/31/2016,2.3,,,,,,,,,,,,,,,,,,,
04162400,TONI&GUY Hairdressing  Academy,Albuquerque,NM,87110-4404,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
03430300,Universal Therapeutic Massage Institute,Albuquerque,NM,87107-4403,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00265000,University of the Southwest,Hobbs,NM,88240-9129,Non-profit,N/A,05/31/2017,2.8,,,,,,,,,,,,,,,,,,,
04178500,Vogue College of Cosmetology,Santa Fe,NM,87505-7636,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
01323200,Academy of Hair Design,Las Vegas,NV,89146-1617,Proprietary,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
04171000,Advanced Training Institute,Las Vegas,NV,89118-1519,Proprietary,Mikhail Education Corporation and Subsidiary,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
02237500,Altierus Career College,Henderson,NV,89014-8810,Non-profit,Zenith Education Group,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
04051300,Art Institute of Las Vegas (The),Henderson,NV,89074-7737,Proprietary,Education Management Corporation and Subsidiaries,06/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
04147600,Aveda Institute Las Vegas,Las Vegas,NV,89119-6103,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
03043200,Brightwood College,Las Vegas,NV,89102-8618,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
02621500,Career College of Northern Nevada,Sparks,NV,89434-7905,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
03787300,Expertise Cosmetology Institute,Las Vegas,NV,89106-2516,Non-profit,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03975300,Institute of Professional Careers,Las Vegas,NV,89119-7825,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
04144800,International Academy of Style,Reno,NV,89502-1559,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02248200,Milan Institute of Cosmetology,Reno,NV,89502-2177,Proprietary,"Amarillo College of Hairdressing, Inc.",12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
03838500,Northwest Career College,Las Vegas,NV,89128-0255,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04186300,Paul Mitchell the School Las Vegas,Las Vegas,NV,89123-8014,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04203100,Paul Mitchell The School Reno,Reno,NV,89502-3356,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
04065300,Roseman University of Health Sciences,Henderson,NV,89014-2333,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00919200,Sierra Nevada College,Incline Village,NV,89451-0000,Non-profit,N/A,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
04248800,Wongu University of Oriental Medicine,Las Vegas,NV,89123-2836,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04156000,Academy of Cosmetology & Esthetics NYC (The),Staten Island,NY,10306-3003,Proprietary,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
04213400,Access Careers,Hempstead,NY,11550-0000,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
04043300,Ace Institute of Technology,New York,NY,10018-6473,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
00266600,Adelphi University,Garden City,NY,11530-4299,Non-profit,N/A,08/31/2016,2.6,,,,,,,,,,,,,,,,,,,
03103700,Adirondack Beauty School,Glen Falls,NY,12801-3158,Proprietary,N/A,12/31/2016,-0.9,,,,,,,,,,,,,,,,,,,
04204300,"Aesthetic Science Institute, LLC (The)",Latham,NY,12110-1095,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
02171900,Ailey School (The),New York,NY,10019-4402,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
00288500,Albany College of Pharmacy and Health Sciences,Albany,NY,12208-3492,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00288600,Albany Law School of Union University,Albany,NY,12208-3494,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
00288700,Albany Medical College,Albany,NY,12208-3479,Non-profit,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
00266800,Alfred University,Alfred,NY,14802-1205,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03358300,Allen School,Jamaica,NY,11432-4901,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
04223300,Alliance Computing Solutions,Flushing,NY,11354-6507,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
01081300,American Academy McAllister Institute,New York,NY,10019-3604,Non-profit,N/A,09/30/2016,0.6,,,,,,,,,,,,,,,,,,,
00746500,American Academy of Dramatic Arts,New York,NY,10016-7089,Non-profit,N/A,08/31/2016,2.5,,,,,,,,,,,,,,,,,,,
04207600,American Academy of Personal Training,New York,NY,10013-2230,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
03903400,American Beauty School,"Bronx, NY",NY,10462-8003,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
00757200,American Musical & Dramatic Academy,New York,NY,10023-2106,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
04234900,AMG School of License Practical Nursing,Brooklyn,NY,11201-1728,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
00751800,Apex Technical School,Long Island City,NY,11101-4602,Proprietary,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00643500,Arnot Ogden Medical Center - School of Radiologic Technology,Elmira,NY,14905-1676,Non-profit,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
04223100,ARROJO Cosmetology School,New York,NY,10013-1807,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
03095500,ASA College,Brooklyn,NY,11201-5208,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
02506000,Associated Beth Rivkah Schools,Brooklyn,NY,11225-3096,Non-profit,N/A,08/31/2016,1.5,,,,,,,,,,,,,,,,,,,
04178700,Atelier Esthetique Institute of Esthetics,New York,NY,10001-6700,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
03839300,Aveda Institute,New York,NY,10013-1522,Proprietary,Aveda Institute,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
00266900,Bank Street College of Education,New York,NY,10025-1898,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
04189000,Barber & Beauty Institute of New York,Hempstead,NY,11550-6317,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
00267100,Bard College,Annandale-on-Hudson,NY,12504-5000,Non-profit,Bard College,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00270800,Barnard College,New York,NY,10027-6598,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00739100,Beauty School of Middletown,Middletown,NY,10940-6574,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04192800,Be'er Yaakov Talmudic Seminary,Spring Valley,NY,10977-1912,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03713300,Beis Medrash Heichal Dovid,Far Rockaway,NY,11691-4433,Non-profit,N/A,08/31/2016,1.6,,,,,,,,,,,,,,,,,,,
01183000,Berk Trade & Business School,Long Island City,NY,11101-0000,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
00739400,Berkeley College,New York,NY,10017-4604,Proprietary,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
04227200,Bet Medrash Gadol Ateret Torah,Brooklyn,NY,11223-1933,Non-profit,N/A,08/31/2016,2.2,,,,,,,,,,,,,,,,,,,
01119200,Beth Hamedrash Shaarei Yosher Institute,Brooklyn,NY,11204-1052,Non-profit,N/A,08/31/2016,1.7,,,,,,,,,,,,,,,,,,,
01192200,Beth HaTalmud Rabbinical College,Brooklyn,NY,11214-2594,Non-profit,N/A,06/30/2017,1.6,,,,,,,,,,,,,,,,,,,
04210400,Beth Medrash Meor Yitzchok,Monsey,NY,10952-4023,Non-profit,N/A,08/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00644500,Bill and Sandra Pomeroy College of Nursing at Crouse Hospital,Syracuse,NY,13210-1690,Non-profit,N/A,12/31/2016,0.3,,,,,,,,,,,,,,,,,,,
01302900,Boricua College,New York,NY,10032-1599,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
02075700,Briarcliffe College,Bohemia,NY,11716-2624,Proprietary,Career Education Corporation,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
00928400,Brittany Beauty School -,Levittown,NY,11756-1345,Proprietary,N/A,11/30/2016,2.2,,,,,,,,,,,,,,,,,,,
00267700,Brooklyn Law School,Brooklyn,NY,11201-3798,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00267800,Bryant & Stratton College,Buffalo,NY,14203-1713,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00268100,Canisius College,Buffalo,NY,14208-1098,Non-profit,N/A,05/31/2017,2.6,,,,,,,,,,,,,,,,,,,
02056400,Capri Cosmetology Learning Center,Nanuet,NY,10954-4915,Proprietary,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
04125600,Career School of NY,Staten Island,NY,10301-2416,Non-profit,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
03097800,Carsten Institute of Cosmetology,New York,NY,10017-6302,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
00268500,Cazenovia College,Cazenovia,NY,13035-1085,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
01161700,Center for Allied Health Education,Brooklyn,NY,11229-9023,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
03773300,Center for Natural Wellness School of Massage Therapy,Albany,NY,12205-1601,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
04234200,Center for Ultrasound Research & Education,White Plains,NY,10604-5104,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04243200,Central Yeshiva Beth Joseph,Brooklyn,NY,11230-6043,Non-profit,N/A,08/31/2016,2.7,,,,,,,,,,,,,,,,,,,
00477600,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,NY,11230-2798,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
03096200,Charles Stuart School,Brooklyn,NY,11229-2004,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
02176000,Cheryl Fell's School of Business,Niagara Falls,NY,14304-1505,Proprietary,N/A,08/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00282200,Christ the King Seminary,East Aurora,NY,14052-0607,Non-profit,N/A,05/31/2017,2.5,,,,,,,,,,,,,,,,,,,
03665400,Christie's Education,New York,NY,10020-8002,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04233700,"Christine Valmy International School forEsthetics, Skin Care & Make-up",New York,NY,10036-5501,Proprietary,N/A,04/30/2017,2.6,,,,,,,,,,,,,,,,,,,
02125500,Circle in the Square Theatre School,New York,NY,10019-6795,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00269900,Clarkson University,Potsdam,NY,13699-1403,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00644300,Cochran School of Nursing Saint John's Riverside Hosp,Yonkers,NY,10701-1399,Non-profit,N/A,12/31/2016,-0.8,,,,,,,,,,,,,,,,,,,
00270000,Colgate Rochester Crozer Divinity School,Rochester,NY,14620-2589,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
00270100,Colgate University,Hamilton,NY,13346-1386,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04131500,Collective (The),New York,NY,10011-2026,Proprietary,N/A,12/31/2016,0.7,,,,,,,,,,,,,,,,,,,
00270300,College of Mount Saint Vincent,Riverdale,NY,10471-1093,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00270500,College of Saint Rose,Albany,NY,12203-1490,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00520800,College of Westchester (The),White Plains,NY,10606-1231,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
00270700,Columbia University in the City of New York,New York,NY,10027-0000,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02617000,Continental School of Beauty Culture,Olean,NY,14760-2618,Proprietary,Resso Beauty Corporation,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
00752200,Continental School of Beauty Culture,Rochester,NY,14623-3231,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
00818900,Continental School of Beauty Culture - Buffalo,West Seneca,NY,14224-3402,Proprietary,Resso Beauty Corporation,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
00271000,Cooper Union for the Advancement of Science & Art (The),New York,NY,10003-7120,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
00271100,Cornell University,Ithaca,NY,14853-2801,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00730400,Culinary Institute Of America,Hyde Park,NY,12538-1499,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
04234300,Culinary Tech Center,New York,NY,10001-2320,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
01161400,CVPH Medical Center,Plattsburgh,NY,12901-1490,Non-profit,N/A,09/30/2016,2.9,,,,,,,,,,,,,,,,,,,
00280800,Daemen College,Amherst,NY,14226-3592,Non-profit,N/A,05/31/2017,2.7,,,,,,,,,,,,,,,,,,,
02169100,Davis College,Johnson City,NY,13790-2712,Non-profit,N/A,06/30/2017,1.7,,,,,,,,,,,,,,,,,,,
04206200,Digital Film Academy,New York,NY,10036-3708,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00271300,Dominican College of Blauvelt,Orangeburg,NY,10962-1210,Non-profit,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
00271200,D'Youville College,Buffalo,NY,14201-1084,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
04117100,EDP School of Computer Programming,Brooklyn,NY,11235-0000,Non-profit,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04223800,Electrical Training Center (The),Copiague,NY,11726-2701,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
04251400,Elim Bible Institute and College,Lima,NY,14485-9704,Non-profit,N/A,05/31/2017,2.5,,,,,,,,,,,,,,,,,,,
00644800,"Ellis Medicine, The Belanger School of Nursing",Schenectady,NY,12304-1009,Non-profit,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
00904300,Elmira Business Institute,Elmira,NY,14901-2731,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
00271800,Elmira College,Elmira,NY,14901-2099,Non-profit,N/A,06/30/2017,1.9,,,,,,,,,,,,,,,,,,,
02314200,Empire Beauty School,Peekskill,NY,10566-3805,Proprietary,"EEG, Inc. and Subsidiaries",06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
00757300,Empire Beauty School,Astoria,NY,11103-4028,Proprietary,"EEG, Inc. and Subsidiaries",06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
02173200,Empire Beauty School,Manhattan,NY,10001-3010,Proprietary,"EEG, Inc. and Subsidiaries",06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
00283400,Excelsior College,Albany,NY,12203-5159,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
04251900,Ferrara's Beauty School,Forest Hills,NY,11375-9601,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
04167600,Finger Lakes School of Massage (The),Ithaca,NY,14850-1384,Proprietary,N/A,12/31/2016,0.3,,,,,,,,,,,,,,,,,,,
01256100,Five Towns College,Dix Hills,NY,11746-5871,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04250200,Focus Personal Training Institute,New York,NY,10001-6217,Proprietary,N/A,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
00272200,Fordham University - Rose Hill Campus,Bronx,NY,10458-5157,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03328300,Franklin Career Institute,Brooklyn,NY,11220-3110,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
00272600,General Theological Seminary of the Episcopal Church (The),New York,NY,10011-2981,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
02160100,Geneva General Hospital,Geneva,NY,14456-1651,Non-profit,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
04208800,Gloria Francis School of Make-up Artistry,Hicksville,NY,11801-3873,Proprietary,N/A,12/31/2016,1.3,,,,,,,,,,,,,,,,,,,
04223200,Grace International Beauty School,Flushing,NY,11355-2446,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00272800,Hamilton College,Clinton,NY,13323-1218,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00272900,Hartwick College,Oneonta,NY,13820-4020,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00405400,Hebrew Union College - Jewish Institute of Religion,New York,NY,10012-1186,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
01015300,Helene Fuld College of Nursing,New York,NY,10035-2745,Non-profit,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
00273500,Hilbert College,Hamburg,NY,14075-1597,Non-profit,N/A,05/31/2017,2.2,,,,,,,,,,,,,,,,,,,
00273100,Hobart and William Smith Colleges,Geneva,NY,14456-3397,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00273200,Hofstra University,Hempstead,NY,11549-1010,Non-profit,N/A,08/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00273400,Houghton College,Houghton,NY,14744-0128,Non-profit,N/A,05/31/2017,2.4,,,,,,,,,,,,,,,,,,,
02206000,Hunter Business School,Levittown,NY,11756-1331,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00702600,Icahn School of Medicine at Mount Sinai,New York,NY,10029-6500,Non-profit,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02294900,Institute Of Audio Research,New York,NY,10003-4595,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04144300,Institute of Culinary Education,New York,NY,10281-5205,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
02575400,International Culinary Center,New York,NY,10013-2618,Proprietary,N/A,12/31/2016,-1.0,,,,,,,,,,,,,,,,,,,
00273700,Iona College,New Rochelle,NY,10801-1890,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00737500,Island Drafting & Technical Institute,Amityville,NY,11701-2704,Proprietary,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00273900,Ithaca College,Ithaca,NY,14850-7000,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00849500,Jamestown Business College,Jamestown,NY,14702-0429,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00274000,Jewish Theological Seminary of America (The),New York,NY,10027-4649,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
02511500,"Joffrey Ballet School, American Ballet Center",New York,NY,10011-8456,Proprietary,N/A,04/30/2017,-1.0,,,,,,,,,,,,,,,,,,,
04134000,"John Paolo's Xtreme Beauty Institute, Goldwell Products Artistry",Ballston Spa,NY,12020-1245,Proprietary,N/A,12/31/2016,0.2,,,,,,,,,,,,,,,,,,,
00274200,Juilliard School (The),New York,NY,10023-6588,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
01054900,Kehilath Yakov Rabbinical Seminary,Ossining,NY,10562-1001,Non-profit,N/A,06/30/2017,2.0,,,,,,,,,,,,,,,,,,,
00274400,Keuka College,Keuka Park,NY,14478-0000,Non-profit,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
04095300,King's College (The),New York,NY,10004-1603,Non-profit,N/A,08/31/2016,2.8,,,,,,,,,,,,,,,,,,,
00274800,Le Moyne College,Syracuse,NY,13214-1399,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
03568300,Leon Studio One School of Beauty Knowledge,Williamsville,NY,14221-5323,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
03433500,Lia Schorr Institute of Cosmetic Skin Care Training,New York,NY,10019-2813,Proprietary,N/A,11/30/2016,2.6,,,,,,,,,,,,,,,,,,,
00746600,LIM College,New York,NY,10022-5268,Proprietary,N/A,06/30/2017,1.9,,,,,,,,,,,,,,,,,,,
00738800,Long Island Beauty School,Hempstead,NY,11550-3704,Proprietary,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00738700,Long Island Beauty School,Hauppauge,NY,11788-4346,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
02093700,Long Island Business Institute,Flushing,NY,11354-2997,Proprietary,N/A,08/31/2016,1.6,,,,,,,,,,,,,,,,,,,
04180200,Long Island Nail Skin & Hair Institute,Levittown,NY,11756-1316,Proprietary,N/A,12/31/2016,2.9,,,,,,,,,,,,,,,,,,,
00275100,Long Island University,Brookville,NY,11548-1326,Non-profit,N/A,08/31/2016,3.0,,,,,,,,,,,,,,,,,,,
01302600,Machzikei Hadath Rabbinical College,Brooklyn,NY,11204-1805,Non-profit,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00740100,Mandl School,New York,NY,10019-5516,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00275800,Manhattan College,Riverdale,NY,10471-4098,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04166000,Manhattan Institute (The),New York,NY,10001-6516,Proprietary,N/A,03/31/2017,1.5,,,,,,,,,,,,,,,,,,,
