OPE ID,Institution Name,City,State,Zip Code,Institution Fiscal Year End,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",  Institution Type, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2019 - 6/30/2020
01293000,Charles & Sue's School of Hair Design,Bryan,TX,77802-2798,06/30/2020,N/A,Proprietary,2.4
04279400,Christ Mission College,San Antonio,TX,78254-1000,07/31/2019,N/A,Non-Profit,2.1
03128100,College of Health Care Professions (The),Houston,TX,77092-8541,12/31/2019,N/A,Proprietary,2.2
03426300,College of Health Care Professions (The),Austin,TX,78723-9802,12/31/2019,N/A,Proprietary,1.8
00355600,Commonwealth Institute of Funeral Service,Houston,TX,77090-5918,12/31/2019,N/A,Non-Profit,3.0
03542300,Concorde Career College,Grand Prairie,TX,75052-3831,12/31/2019,"Concorde Career Colleges, Inc.",Proprietary,1.6
04224100,Cosmetology Academy of Texarkana,Texarkana,TX,75503-4855,12/31/2019,N/A,Proprietary,3.0
04294900,CTK Healthcare & Career Institute,Irving,TX,75062-7861,12/31/2019,N/A,Proprietary,2.6
03723300,Culinary Institute LeNotre,Houston,TX,77022-4322,10/31/2019,N/A,Proprietary,2.3
04276400,Culinary School of Fort Worth (The),Fort Worth,TX,76116-4353,12/31/2019,N/A,Proprietary,2.2
04187800,CyberTex Institute of Technology,Austin,TX,78752-3825,12/31/2019,N/A,Proprietary,1.5
00356000,Dallas Baptist University,Dallas,TX,75211-9299,05/31/2020,N/A,Non-Profit,2.6
03682400,Dallas Barber & Stylist College,Dallas,TX,75243-6017,12/31/2019,N/A,Proprietary,2.3
00694100,Dallas Christian College,Dallas,TX,75234-7229,06/30/2020,N/A,Non-Profit,2.5
01076100,Dallas Institute of Funeral Service,Dallas,TX,75227-4314,12/31/2019,"Pierce Mortuary Colleges, Inc.",Non-Profit,3.0
03416500,Dallas Nursing Institute,Richardson,TX,75080-2208,05/31/2020,N/A,Non-Profit,3.0
00356200,Dallas Theological Seminary,Dallas,TX,75204-6411,06/30/2020,N/A,Non-Profit,2.5
04283200,Deluxe Barber College,San Antonio,TX,78217-2118,12/31/2019,N/A,Proprietary,3.0
04169100,Diamonds Cosmetology College,Sherman,TX,75090-2657,06/30/2020,N/A,Proprietary,1.5
04154800,DuVall's School of Cosmetology,Bedford,TX,76021-4159,12/31/2019,N/A,Proprietary,2.0
00356400,East Texas Baptist University,Marshall,TX,75670-1498,05/31/2020,N/A,Non-Profit,3.0
02267100,Exposito School of Hair Design,Amarillo,TX,79109-3208,12/31/2019,N/A,Proprietary,2.2
02306700,Fort Worth Beauty School,Granbury,TX,76048-7601,03/31/2020,N/A,Proprietary,1.8
04275600,G.A. Beauty & Barber School,McAllen,TX,78501-3309,12/31/2019,N/A,Proprietary,2.5
01050900,Hallmark University,San Antonio,TX,78230-1736,12/31/2019,N/A,Non-Profit,2.0
03970300,Hands On Therapy,Mesquite,TX,75149-2294,12/31/2019,N/A,Proprietary,1.5
00357100,Hardin-Simmons University,Abilene,TX,79698-6050,05/31/2020,N/A,Non-Profit,3.0
04222600,Healthcare Institute (The),San Antonio,TX,78201-5035,12/31/2019,N/A,Proprietary,2.0
04280900,Houston Barber School,Houston,TX,77073-4400,12/31/2019,N/A,Proprietary,2.3
02320200,Houston Graduate School of Theology,Houston,TX,77035-3602,06/30/2020,N/A,Non-Profit,1.6
02527500,Houston Training Schools,Houston,TX,77029-0000,12/31/2019,N/A,Proprietary,1.8
02331300,Interactive College of Technology,Pasadena,TX,77502-1201,12/31/2019,"Interactive Learning Systems, Inc.",Proprietary,2.8
00357900,Jacksonville College-Main Campus,Jacksonville,TX,75766-4759,12/31/2019,N/A,Non-Profit,1.9
00363700,Jarvis Christian College,Hawkins,TX,75765-1470,06/30/2020,N/A,Non-Profit,2.5
03680300,Jay's Technical Institute,Houston,TX,77071-3509,12/31/2019,N/A,Proprietary,1.8
04236900,K&G 5 Star Barber College,Dickinson,TX,77539-3904,12/31/2019,N/A,Proprietary,1.7
02318200,KD Conservatory College of Film and Dramatic Arts,Dallas,TX,75207-2111,12/31/2019,N/A,Proprietary,-0.2
03516300,King's University (The),Southlake,TX,76092-6507,06/30/2020,N/A,Non-Profit,3.0
01229700,Laredo Beauty College,Laredo,TX,78040-1051,01/31/2020,N/A,Proprietary,2.5
04238200,Laredo CHI Academy Beauty School,Laredo,TX,78041-6540,12/31/2019,N/A,Proprietary,1.7
00358400,LeTourneau University,Longview,TX,75602-3564,06/30/2020,N/A,Non-Profit,2.2
04125500,Manuel & Theresa's School of Hair Design,Bryan,TX,77803-3236,12/31/2019,N/A,Proprietary,1.5
04270700,McAllen Careers Institute,McAllen,TX,78501-2702,12/31/2019,N/A,Proprietary,3.0
04287300,Michael's Barber & Hair Stylist Academy,Irving,TX,75062-6016,12/31/2019,N/A,Proprietary,2.0
03111000,Mid Cities Barber College,Grand Prairie,TX,75051-4892,12/31/2019,N/A,Proprietary,2.2
03422300,Milan Institute,San Antonio,TX,78238-4103,12/31/2019,"Amarillo College of Hairdressing, Inc.",Proprietary,1.7
04250800,Mission Beauty Institute,Mission,TX,78572-4404,12/31/2019,N/A,Proprietary,1.6
04278400,Montana Barber Institute,El Paso,TX,79938-4655,08/31/2019,N/A,Proprietary,1.6
04226400,MT Training Center,Grand Prairie,TX,75051-3542,12/31/2019,N/A,Proprietary,1.8
04245800,Natural Images Beauty College,Clute,TX,77531-3603,12/31/2019,N/A,Proprietary,1.9
04179500,North American University,Stafford,TX,77477-2451,06/30/2020,N/A,Non-Profit,3.0
03009400,Nuvani Institute,San Antonio,TX,78212-2840,12/31/2019,"EDCO Systems, L.P.",Proprietary,2.1
03021500,Nuvani Institute,Eagle Pass,TX,78852-4859,12/31/2019,"EDCO Systems, L.P.",Proprietary,2.1
02600200,Ocean Corporation (The),Houston,TX,77099-3479,12/31/2019,N/A,Proprietary,2.1
01301600,Ogle School Hair Skin Nails,Arlington,TX,76013-7400,12/31/2019,"Ogle School Holdings, LLC & Subsidiary",Proprietary,1.9
02230500,Ogle School Hair Skin Nails,Fort Worth,TX,76132-3638,12/31/2019,"Ogle School Holdings, LLC & Subsidiary",Proprietary,1.9
02230600,Ogle School Hair Skin Nails,Hurst,TX,76053-4650,12/31/2019,"Ogle School Holdings, LLC & Subsidiary",Proprietary,1.9
02305300,Parker University,Dallas,TX,75229-5609,08/31/2019,N/A,Non-Profit,3.0
04125400,Paul Mitchell The School Austin,Austin,TX,78759-5690,12/31/2019,N/A,Proprietary,2.4
01248300,Paul Mitchell the School Dallas,Carrollton,TX,75006-2567,12/31/2019,N/A,Proprietary,2.5
02357700,Paul Mitchell the School Houston,Houston,TX,77043-3412,12/31/2019,"PMHS, LLC",Proprietary,2.9
03019800,PCI Health Training Center,Dallas,TX,75247-4720,12/31/2019,N/A,Proprietary,3.0
04288900,Pearlands Innovative School of Beauty,Pearland,TX,77584-7891,12/31/2019,N/A,Proprietary,1.8
02176100,Pipo Academy of Hair Design,El Paso,TX,79903-4331,12/31/2019,N/A,Proprietary,2.5
03400300,Quest College,San Antonio,TX,78229-3539,12/31/2019,N/A,Proprietary,2.0
04248000,"Recording Conservatory of Austin, (The)",Austin,TX,78730-3004,12/31/2019,N/A,Proprietary,3.0
03026500,Remington College,Garland,TX,75041-9935,06/30/2020,N/A,Non-Profit,-1.0
04193000,Rio Grande Valley College,Pharr,TX,78577-9627,12/31/2019,N/A,Proprietary,1.9
04169000,Salon & Spa Institute,Brownsville,TX,78520-8809,12/31/2019,N/A,Proprietary,1.7
04249300,Salon Boutique Academy,Addison,TX,75001-4399,12/31/2019,N/A,Proprietary,2.2
04165800,Salon Professional Academy (The),Lewisville,TX,75067-2348,12/31/2019,N/A,Proprietary,1.4
04276700,Salon Professional Academy (The),Georgetown,TX,78626-5470,12/31/2019,N/A,Proprietary,2.2
04271700,Salon Professional Academy of San Antonio (The),San Antonio,TX,78232-2242,12/31/2019,N/A,Proprietary,2.0
03032300,School of Automotive Machinists & Technology,Houston,TX,77055-1803,12/31/2019,N/A,Proprietary,0.7
02530700,Sebring Career Schools,Houston,TX,77083-1510,12/31/2019,N/A,Proprietary,2.2
02521800,Seguin Beauty School-Seguin,Seguin,TX,78155-5704,12/31/2019,N/A,Proprietary,3.0
03922300,South Texas Barber College,Corpus Christi,TX,78415-3463,12/31/2019,N/A,Proprietary,2.7
00497700,South Texas College of Law Houston,Houston,TX,77002-7006,08/31/2019,N/A,Non-Profit,2.2
04146800,South Texas Training Center,San Benito,TX,78586-7721,12/31/2019,N/A,Proprietary,3.0
02548800,South Texas Vocational Technical Institute,Weslaco,TX,78599-4953,12/31/2019,"Ancora Immediate Holding, LLC",Proprietary,1.7
04036300,Southeast Texas Career Institute,Silsbee,TX,77656-8601,12/31/2019,N/A,Proprietary,2.9
03035300,Southern Careers Institute,Austin,TX,78704-7667,12/31/2019,N/A,Proprietary,2.7
00361300,Southern Methodist University,Dallas,TX,75275-0100,05/31/2020,N/A,Non-Profit,2.5
04213300,Southern Texas Careers Academy,McAllen,TX,78504-2569,12/31/2019,N/A,Proprietary,0.4
02218300,Southwest School of Business & Technical Careers,San Antonio,TX,78221-1038,12/31/2019,N/A,Proprietary,2.1
04131700,Southwest University at El Paso,El Paso,TX,79925-6230,12/31/2019,N/A,Proprietary,1.7
00362000,Southwestern University,Georgetown,TX,78626-6111,06/30/2020,N/A,Non-Profit,2.3
00362100,St. Edward's University,Austin,TX,78704-0000,06/30/2020,N/A,Non-Profit,2.6
00362300,St. Mary's University,San Antonio,TX,78228-8500,05/31/2020,N/A,Non-Profit,2.7
04274500,Strand Institute of Beauty & Esthetics (The),Portland,TX,78374-1734,12/31/2019,N/A,Proprietary,2.1
02568100,Texas Barber College,Houston,TX,77036-7450,06/30/2020,N/A,Proprietary,3.0
04158500,Texas Beauty College,Haltom City,TX,76117-3201,12/31/2019,N/A,Proprietary,1.8
00363500,Texas Chiropractic College,Pasadena,TX,77505-1699,08/31/2019,N/A,Non-Profit,2.6
00363800,Texas College,Tyler,TX,75702-4500,06/30/2020,N/A,Non-Profit,2.8
03025000,Texas College of Cosmetology,Abilene,TX,79605-2001,12/31/2019,N/A,Proprietary,2.1
03179500,Texas Health and Science University,Austin,TX,78704-6748,12/31/2019,N/A,Proprietary,1.8
03987300,Texas Health School,Houston,TX,77079-2106,10/31/2019,N/A,Proprietary,3.0
04283100,Texas Healthtech Institute,Beaumont,TX,77707-2604,12/31/2019,N/A,Proprietary,2.4
00364100,Texas Lutheran University,Seguin,TX,78155-5999,05/31/2020,N/A,Non-Profit,3.0
03035200,Tint School of Makeup & Cosmetology,Grand Prairie,TX,75051-4804,12/31/2019,"70 Fahrenheit, Inc",Proprietary,2.6
03371300,TONI&GUY Hairdressing Academy I TIGI Creative School,Plano,TX,75093-5200,12/31/2019,"Toni & Guy Hairdressing Academy USA, LLC",Proprietary,1.8
04286500,Tonsorial Arts Barber College,Texarkana,TX,75501-3264,02/28/2020,N/A,Proprietary,1.6
04215000,Total Transformation Institute of Cosmetology,San Marcos,TX,78666-8115,12/31/2019,N/A,Proprietary,1.5
03714300,Trend Barber College,Houston,TX,77071-2104,12/31/2019,N/A,Proprietary,-0.2
00364700,Trinity University,San Antonio,TX,78212-7200,05/31/2020,N/A,Non-Profit,3.0
02224600,Tri-State Cosmetology Institute,El Paso,TX,77935-4904,04/30/2020,N/A,Proprietary,2.7
02285900,UCAS University of Cosmetology Arts & Sciences,McAllen,TX,78504-0391,12/31/2019,N/A,Proprietary,3.0
02326000,UCAS University of Cosmetology Arts & Sciences,San Antonio,TX,78201-6530,12/31/2019,"UCAS, Inc.",Proprietary,3.0
03011800,UCAS University of Cosmetology Arts & Sciences,San Antonio,TX,78214-9903,12/31/2019,"UCAS, Inc.",Proprietary,3.0
02362000,Universal Technical Institute,Houston,TX,77073-9982,09/30/2019,Universal Technical Institute & Subsidiaries,Proprietary,1.8
00365100,University of Dallas,Irving,TX,75062-4799,05/31/2020,N/A,Non-Profit,2.3
00358800,University of Mary Hardin-Baylor,Belton,TX,76513-2599,05/31/2020,N/A,Non-Profit,3.0
02144800,Vet Tech Institute of Houston,Houston,TX,77027-9881,06/30/2020,"Bradford School, Inc.",Proprietary,3.0
01202000,Victoria Beauty College,Victoria,TX,77901-6233,12/31/2019,N/A,Proprietary,2.0
02572000,Vista College,El Paso,TX,79925-2021,12/31/2019,N/A,Proprietary,1.7
02572800,Vista College,Richardson,TX,75080-0000,12/31/2019,N/A,Proprietary,2.3
04239700,Vocational Nursing Institute,Houston,TX,77065-5399,12/31/2019,N/A,Non-Profit,3.0
04178200,Vogue College - San Antonio,San Antonio,TX,78201-5035,12/31/2019,N/A,Proprietary,2.0
04178300,Vogue College of Cosmetology,San Antonio,TX,78238-4402,12/31/2019,N/A,Proprietary,1.9
04178400,Vogue College of Cosmetology,McAllen,TX,78501-1945,12/31/2019,N/A,Proprietary,2.2
01013000,Wade College,Dallas,TX,75207-3199,12/31/2019,N/A,Proprietary,2.6
04205200,Wade Gordon Hairdressing Academy,Amarillo,TX,79109-1708,12/31/2019,N/A,Proprietary,1.5
00366300,Wayland Baptist University - Plainview Campus,Plainview,TX,79072-6998,06/30/2020,N/A,Non-Profit,2.2
02098300,Western Technical College,El Paso,TX,79927-2105,12/31/2019,N/A,Proprietary,3.0
00849800,William Edge Institute,New Braunfels,TX,78130-2773,12/31/2019,N/A,Proprietary,2.4
04231300,Yahweh Beauty Academy,Killeen,TX,76543-4153,12/31/2019,N/A,Proprietary,3.0
04165500,Acaydia Spa and School of Aesthetics,Provo,UT,84601-0000,12/31/2019,N/A,Proprietary,2.2
04169900,American Beauty Academy,Payson,UT,84651-0000,04/30/2020,N/A,Proprietary,1.5
02270800,Ameritech College,Draper,UT,84020-6545,12/31/2019,N/A,Proprietary,2.1
04072300,Aveda Institute Provo,Provo,UT,84601-1008,12/31/2019,"Arizona Institute, LLC",Proprietary,2.8
04192700,Barber School (The) by Tim Hite,Midvale,UT,84047-3723,12/31/2019,N/A,Proprietary,1.5
04216800,Bonnie Joseph Academy of Cosmetology & Barbering,Heber City,UT,84032-2044,12/31/2019,N/A,Proprietary,1.5
00367000,Brigham Young University,Provo,UT,84602-8406,12/31/2019,N/A,Non-Profit,3.0
01116600,Broadview College,West Jordan,UT,84088-4021,03/31/2020,N/A,Proprietary,1.7
03921300,Cameo College of Essential Beauty,Murray,UT,84107-6134,12/31/2019,N/A,Proprietary,1.9
03463300,Careers Unlimited,Orem,UT,84058-4905,12/31/2019,N/A,Proprietary,2.3
02078800,Collectiv Hair Dressing Academy,Sandy,UT,84094-8409,12/31/2019,N/A,Proprietary,2.8
02178500,Eagle Gate College,Murray,UT,84123-5798,12/31/2019,"HealthEd Holdings, LLC and Subsidiary",Proprietary,-0.3
00367200,Ensign College,Salt Lake City,UT,84101-3500,12/31/2019,N/A,Non-Profit,3.0
04279900,Esteem Academy of Beauty,South Ogden,UT,84403-4374,04/30/2020,N/A,Proprietary,1.8
02573100,Evans Hairstyling College of Cedar City,Cedar City,UT,84720-2523,12/31/2019,N/A,Proprietary,2.2
02572700,Evans Hairstyling College of St. George,St George,UT,84770-3021,12/31/2019,N/A,Proprietary,2.3
03617300,Healing Mountain Massage School,Salt Lake City,UT,84102-4006,12/31/2019,N/A,Proprietary,3.0
04161900,Mandalyn Academy,American Fork,UT,84003-2161,12/31/2019,N/A,Proprietary,2.5
01009800,Neumont College of Computer Science,Salt Lake City,UT,84111-1917,12/31/2019,N/A,Proprietary,3.0
03838300,Nightingale College,Salt Lake City,UT,84111-0000,12/31/2019,N/A,Proprietary,1.6
04210300,NIMA National Institute of Medical Aesthetics,South Jordan,UT,84095-3519,09/30/2019,N/A,Proprietary,2.7
03909300,Paul Mitchell the School Logan,Logan,UT,84341-4679,12/31/2019,N/A,Proprietary,2.0
02556800,Paul Mitchell the School Salt Lake City,Salt Lake,UT,84117-7204,12/31/2019,N/A,Proprietary,1.6
03110400,Paul Mitchell The School St. George,Saint George,UT,84770-5233,12/31/2019,N/A,Proprietary,2.0
02360800,Provo College,Provo,UT,84601-1305,12/31/2019,"HealthEd Holdings, LLC and Subsidiary",Proprietary,-0.3
04153000,Renaissance Academie,Provo,UT,84604-0000,12/31/2019,N/A,Proprietary,2.0
04193200,Rocky Mountain University of Health Professions,Provo,UT,84606-7379,12/31/2019,N/A,Proprietary,3.0
04145500,Skin Science Institute of Laser & Esthetics,Sandy,UT,84094-0000,07/31/2019,N/A,Proprietary,2.6
03829500,Skinworks School of Advanced Skincare,Salt Lake City,UT,84115-0000,12/31/2019,N/A,Proprietary,1.6
04173200,Taylor Andrews Academy Of Hair Design,West Jordan,UT,84088-6577,12/31/2019,N/A,Proprietary,2.4
04184200,Taylor Andrews Academy-St. George,Saint George,UT,84790-2636,12/31/2019,N/A,Proprietary,1.1
04183000,Top Nails & Hair Beauty School,Taylorsville,UT,84118-0000,12/31/2019,N/A,Proprietary,2.1
03339400,Western Governors University,Salt Lake City,UT,84107-2533,06/30/2020,N/A,Non-Profit,2.9
04275300,Zion Massage College,St. George,UT,84770-8819,12/31/2019,N/A,Proprietary,2.6
03127500,Advanced Technology Institute,Virginia Beach,VA,23462-2409,12/31/2019,N/A,Proprietary,3.0
04276300,American Massage & Bodywork Institute,Vienna,VA,22182-2245,12/31/2019,N/A,Proprietary,2.1
04275900,Another Level Barbering and Cosmetology School,Petersburg,VA,23803-3245,12/31/2019,N/A,Proprietary,2.8
04038400,Avi Career Training,Great Falls,VA,22066-1839,12/31/2019,N/A,Proprietary,1.6
03126300,Aviation Institute of Maintenance,Norfolk,VA,23518-3205,12/31/2019,"Employment Services, Inc.",Proprietary,3.0
03883400,Aviation Institute of Maintenance,Manassas,VA,20109-4156,12/31/2019,"Employment Services, Inc.",Proprietary,3.0
00370300,Bluefield College,Bluefield,VA,24605-1799,06/30/2020,N/A,Non-Profit,2.4
01004300,Bon Secours Memorial College of Nursing,Richmond,VA,23227-4612,12/31/2019,"Bon Secours Health System, Inc. and Subsidiaries",Non-Profit,3.0
02358500,Bon Secours St Mary's Hospital School of Medical Imaging,Richmond,VA,23227-4612,12/31/2019,"Bon Secours Health System, Inc. and Subsidiaries",Non-Profit,3.0
02334400,Centura College,Virginia Beach,VA,23452-7431,12/31/2019,"Employment Services, Inc.",Proprietary,3.0
03409500,Chester Career College,Chester,VA,23836-2516,12/31/2019,N/A,Proprietary,1.8
04220400,Chrysm Institute of Esthetics (The),Virginia Beach,VA,23462-2980,12/31/2019,N/A,Proprietary,2.5
04127300,Columbia College,Vienna,VA,22182-2214,12/31/2019,N/A,Proprietary,2.7
04269400,Crown Cutz Academy Bristol,Bristol,VA,24201-3323,12/31/2019,N/A,Proprietary,3.0
04238700,Dermal Science International Aesthetics & Nail Academy,Reston,VA,20190-5226,12/31/2019,N/A,Proprietary,3.0
03872400,Divine Mercy University,Sterling,VA,20166-3609,06/30/2020,N/A,Non-Profit,2.3
03654300,Eastern Virginia Career College,Fredericksburg,VA,22408-8605,12/31/2019,N/A,Proprietary,0.3
01019800,ECPI University,Virginia Beach,VA,23462-6542,12/31/2019,N/A,Proprietary,3.0
03709300,Edward Via Virginia College of Osteopathic Medicine,Blacksburg,VA,24060-6360,06/30/2020,N/A,Non-Profit,3.0
04267700,Esthetic Institute (The),Vienna,VA,22182-3818,12/31/2019,N/A,Proprietary,2.2
00371400,Hampton University,Hampton,VA,23668-0099,06/30/2020,N/A,Non-Profit,2.7
00371500,Hollins University,Roanoke,VA,24019-4421,06/30/2020,N/A,Non-Profit,2.2
04219000,IGlobal University,Vienna,VA,22182-2400,12/31/2019,N/A,Proprietary,1.7
04156200,Institute of Advanced Medical Esthetics,Ashland,VA,23005-2111,12/31/2019,N/A,Proprietary,2.8
04258800,Kenny's Beauty Academy,Arlington,VA,22201-4531,12/31/2019,N/A,Proprietary,2.3
04285000,Lotus School of Integrated Professions,Richmond,VA,23233-2056,12/31/2019,N/A,Proprietary,2.6
04214700,Luckes Beauty Academy,Newport  News,VA,23601-1303,12/31/2019,N/A,Proprietary,3.0
04169400,Northern Virginia School of Therapeutic Massage,Falls Church,VA,22042-4302,09/30/2019,N/A,Proprietary,3.0
03010700,Paul Mitchell the School Roanoke,Roanoke,VA,24015-2255,12/31/2019,N/A,Proprietary,1.5
02140000,Riverside College of Health Careers,Newport News,VA,23601-3808,12/31/2019,N/A,Non-Profit,2.0
03645400,"Rudy & Kelly Academy, A Paul Mitchell Partner School",Virginia Beach,VA,23464-6857,12/31/2019,N/A,Proprietary,2.4
00373700,Shenandoah University,Winchester,VA,22601-5195,06/30/2020,N/A,Non-Profit,2.6
01274400,Southside College of Health Sciences,Colonial Heights,VA,23834-5133,12/31/2019,N/A,Proprietary,-1.0
02111600,SOVAH School of Health Professions,Danville,VA,24541-2922,12/31/2019,N/A,Proprietary,1.8
04221000,"Standard Healthcare Services, College of Nursing",Falls Church,VA,22043-0000,12/31/2019,N/A,Proprietary,3.0
00953500,Staunton School of Cosmetology,Staunton,VA,24401-4323,12/31/2019,N/A,Proprietary,3.0
02538800,Suffolk Beauty Academy,Suffolk,VA,23434-3000,12/31/2019,N/A,Proprietary,1.6
01159600,Sylvain Melloul International Hair Academy,Lynchburg,VA,24502-2652,12/31/2019,N/A,Proprietary,3.0
02320900,Tidewater Tech,Norfolk,VA,23502-1613,12/31/2019,"Employment Services, Inc.",Proprietary,3.0
04179900,Tomorrow's Image Barber & Beauty Academy of Virginia,Newport News,VA,23608-3900,12/31/2019,N/A,Proprietary,2.9
04110300,University of Management and Technology (The),Arlington,VA,22209-1609,12/31/2019,N/A,Proprietary,2.8
