OPE ID,School Name,City,State,Zip Code,School Type,"Composite Scores for 
School FYs Ending Between 
7/1/2006 and 6/30/2007"
02505900,Shor Yoshuv Rabbinical College,Lawrence,NY,11559-1714,Private Non-Profit,2.3
00281600,Siena College,Loudonville,NY,12211-1462,Private Non-Profit,3
01083700,Simmons Institute of Funeral Service,Syracuse,NY,13207-2098,Proprietary,3
00281400,Skidmore College,Saratoga Springs,NY,12866-1632,Private Non-Profit,3
02491400,Spanish-American Institute,New York,NY,10036-3913,Private Non-Profit,2.3
00282900,St. Lawrence University,Canton,NY,13617-1455,Private Non-Profit,3
03380300,Star Career Academy,Syosset,NY,07011-2248,Proprietary,1.6
00780400,Star Career Academy,New York,NY,08234-4863,Proprietary,1.5
03169300,Studio Jewelers,New York,NY,10016-4112,Proprietary,3
02170000,Swedish Institute,New York,NY,10001-6700,Proprietary,1
00288200,Syracuse University,Syracuse,NY,13244-2130,Private Non-Profit,3
02550600,Talmudical Institute of Upstate New York,Rochester,NY,14607-3046,Private Non-Profit,2.9
04115500,Talmudical Seminary of Bobov,Brooklyn,NY,11219-3826,Private Non-Profit,2
01201100,Talmudical Seminary Oholei Torah,Brooklyn,NY,11213-5327,Private Non-Profit,2.3
00397900,"Teachers College, Columbia University",New York,NY,10027-6696,Private Non-Profit,3
01103100,Technical Career Institutes,New York,NY,10019-4254,Proprietary,-1
02191600,Torah Temimah Talmudical Seminary,Brooklyn,NY,11218-5913,Private Non-Profit,2.7
01014200,Touro College,New York,NY,10006-2503,Private Non-Profit,1.9
02546000,Tri-State College of Acupuncture,New York,NY,10011-5126,Proprietary,2
00281200,Trocaire College,Buffalo,NY,14086-7212,Private Non-Profit,3
03216300,Unification Theological Seminary,Barrytown,NY,10036-7408,Private Non-Profit,2.5
00288900,Union College,Schenectady,NY,12308-2311,Private Non-Profit,3
03881300,Union Graduate College,Schenectady,NY,12308-3131,Private Non-Profit,2.1
00289000,Union Theological Seminary,New York,NY,10027-5710,Private Non-Profit,3
01118900,United Talmudical Seminary,Brooklyn,NY,10950-3871,Private Non-Profit,1.8
00289400,University of Rochester,Rochester,NY,14642-0001,Private Non-Profit,3
03691300,USA Beauty School International,New York,NY,10013-3530,Proprietary,2.2
03802300,UTA Mesivta of Kiryas Joel,Monroe,NY,11211-7502,Private Non-Profit,1.6
00288300,Utica College,Utica,NY,13502-4892,Private Non-Profit,2.4
00907700,Utica School of Commerce,Utica,NY,13032-0462,Proprietary,0.9
00289500,Vassar College,Poughkeepsie,NY,12604-0008,Private Non-Profit,3
00266500,Vaughn College of Aeronautics and Technology,East Elmhurst,NY,11369-9997,Private Non-Profit,2.2
00289600,Villa Maria College of Buffalo,Buffalo,NY,14225-3999,Private Non-Profit,2.7
00289900,Wagner College,Staten Island,NY,10301-4495,Private Non-Profit,2.8
00290000,Webb Institute,Glen Cove,NY,11542-1398,Private Non-Profit,3
00290100,Wells College,Aurora,NY,13026-0500,Private Non-Profit,1.7
01192100,Westchester School of Beauty Culture,Mount Vernon,NY,10550-2295,Proprietary,2.2
01185900,Word of Life Bible Institute,Pottersville,NY,34669-2456,Private Non-Profit,1.7
02350600,Yeshiva & Kollel Harbotzas Torah,Brooklyn,NY,11230-4462,Private Non-Profit,2.6
02265100,Yeshiva Derech Chaim,Brooklyn,NY,11218-4413,Private Non-Profit,2.3
03147300,Yeshiva D'Monsey,Monsey,NY,10952-3107,Private Non-Profit,2.2
03000100,Yeshiva Gedolah Imrei Yosef D'Spinka,Brooklyn,NY,11219-4696,Private Non-Profit,2.4
02505800,Yeshiva Karlin Stolin,Brooklyn,NY,11204-1545,Private Non-Profit,2.4
01167000,Yeshiva of Nitra Rabbinical College,Brooklyn,NY,10918-1056,Private Non-Profit,2.8
02546300,Yeshiva of the Telshe Alumni,Riverdale,NY,10471-2897,Private Non-Profit,2.8
02152000,Yeshiva Shaar Hatorah,Kew Gardens,NY,11418-1469,Private Non-Profit,3
03496300,Yeshiva Shaarei Torah of Rockland,Suffern,NY,10901-4003,Private Non-Profit,1.8
00290300,Yeshiva University,New York,NY,10461-2377,Private Non-Profit,3
03127100,Yeshivas Novominsk,Brooklyn,NY,11204-2138,Private Non-Profit,2.7
02506800,Yeshivat Mikdash Melech,Brooklyn,NY,11230-5601,Private Non-Profit,2.8
01302700,Yeshivath Viznitz,Monsey,NY,12751-0000,Private Non-Profit,3
01182100,Yeshivath Zichron Moshe,South Fallsburg,NY,12779-0580,Private Non-Profit,2.3
03457300,Allegheny Wesleyan College,Salem,OH,44460-9598,Private Non-Profit,1.5
03534400,American Institute of Alternative Medicine,Columbus,OH,43229-1113,Proprietary,1.7
02311200,American School of Technology,Columbus,OH,43229-6692,Proprietary,2.9
00301000,Antioch University,Yellow Springs,OH,45387-1635,Private Non-Profit,3
01289100,Antonelli College,Cincinnati,OH,45069-3102,Proprietary,1.8
00301100,Art Academy of Cincinnati,Cincinnati,OH,45202-7106,Private Non-Profit,3
02128600,Art Institute of Cincinnati (The),Cincinnati,OH,45246-3322,Proprietary,1.5
00301200,Ashland University,Ashland,OH,44720-7299,Private Non-Profit,2.7
03468500,ATS Institute of Technology,Highland Heights,OH,44129-2749,Proprietary,2.1
00648700,Aultman College of Nursing and Health Sciences,Canton,OH,44710-1799,Private Non-Profit,2.7
03837300,Aveda Fredric's Institute,Cincinnati,OH,45208-1304,Proprietary,-0.8
04137800,Aveda Institute Columbus,Columbus,OH,43201-2333,Proprietary,-1
00301400,Baldwin/Wallace College,Berea,OH,44122-7312,Private Non-Profit,2.8
03747300,Bexley Hall Seminary,Columbus,OH,14607-1704,Private Non-Profit,3
00301600,Bluffton University,Bluffton,OH,45502-1224,Private Non-Profit,2.5
03626300,Brown Aveda Institute,Mentor,OH,44116-0000,Proprietary,-0.4
00302300,Capital University,Columbus,OH,43215-2255,Private Non-Profit,3
03693300,Carnegie Career College,Suffield,OH,44709-3610,Private Non-Profit,1.6
01216600,Carousel Beauty College,Dayton,OH,45420-1142,Proprietary,2.6
02560000,Casal Aveda Institute,Austintown,OH,44515-2240,Proprietary,1
00302400,Case Western Reserve University,Cleveland,OH,44106-4901,Private Non-Profit,3
00302500,Cedarville University,Cedarville,OH,45314-8564,Private Non-Profit,2.6
01224800,Central School of Practical Nursing,Cleveland,OH,44103-4371,Private Non-Profit,1.6
00304300,Chancellor University,Cleveland,OH,44115-1096,Proprietary,0.6
01088000,Chatfield College,Saint Martin,OH,45202-1979,Private Non-Profit,2.3
04149100,Cincinnati Academy A Paul Mitchell Partner School,Cincinnati,OH,45241-1702,Proprietary,2.2
00302900,Cincinnati Christian University,Cincinnati,OH,46259-9602,Private Non-Profit,2.4
01090600,Cincinnati College of Mortuary Science,Cincinnati,OH,45224-1462,Private Non-Profit,3
00398200,Cleveland Institute of Art (The),Cleveland,OH,44106-1700,Private Non-Profit,3
02110700,Cleveland Institute of Dental - Medical Assistants,Cleveland,OH,44124-2928,Proprietary,1.4
00303100,Cleveland Institute of Music (The),Cleveland,OH,44106-1776,Private Non-Profit,3
00303300,College of Mount Saint Joseph,Cincinnati,OH,45242-0452,Private Non-Profit,3
00303700,College of Wooster (The),Wooster,OH,44691-2363,Private Non-Profit,3
00303900,Columbus College of Art & Design,Columbus,OH,43215-1758,Private Non-Profit,3
00917200,Community Mercy Health Partners,Springfield,OH,45505-1228,Private Non-Profit,2.9
03319300,Creative Images Institute of Cosmetology,Dayton,OH,45459-4757,Proprietary,2.7
04125700,Cut Beauty School (The),Cleveland Heights,OH,44118-2918,Proprietary,2.9
00485500,Davis College,Toledo,OH,43623-4307,Proprietary,2.2
03116200,Dayton Barber College,Dayton,OH,45402-2310,Proprietary,1.6
04117300,Dayton School of Medical Massage,Dayton,OH,44130-3411,Proprietary,0.2
00304100,Defiance College,Defiance,OH,43512-1695,Private Non-Profit,3
00304200,Denison University,Granville,OH,43023-1329,Private Non-Profit,3
04050400,Designer's Beauty Academy,East Liverpool,OH,43920-0000,Proprietary,1.1
02269400,Eastern Hills Academy of Hair Design,Cincinnati,OH,45255-4216,Proprietary,2.9
03079000,ETI Technical College of Niles,Niles,OH,44446-4398,Proprietary,2.4
03027100,Fairview Academy,Fairview Park,OH,44126-2214,Proprietary,2.9
00311400,Firelands Regional Medical Center,Sandusky,OH,44870-4788,Private Non-Profit,2.9
00303600,Franciscan University of Steubenville,Steubenville,OH,43952-1763,Private Non-Profit,3
00304600,Franklin University,Columbus,OH,43015-8390,Private Non-Profit,3
03007900,Gallipolis Career College,Gallipolis,OH,45631-2600,Proprietary,2.4
00953000,Gerber Akron Beauty School,Akron,OH,44313-6995,Proprietary,1.9
02220500,God's Bible School & College,Cincinnati,OH,45202-6899,Private Non-Profit,2.8
00649400,Good Samaritan College of Nursing and Health Science,Cincinnati,OH,45220-2489,Private Non-Profit,3
02529500,Hamrick School,Medina,OH,44256-0000,Proprietary,2
03776400,Healing Arts Institute,Perrysburg,OH,43551-3138,Proprietary,2.1
00304700,Hebrew Union College - Jewish Institute of Religion,Cincinnati,OH,10012-1186,Private Non-Profit,2.6
00304800,Heidelberg University,Tiffin,OH,44883-2462,Private Non-Profit,3
00304900,Hiram College,Hiram,OH,44234-1808,Private Non-Profit,3
01099300,Hobart Institute of Welding Technology,Troy,OH,45373-2400,Private Non-Profit,3
04074300,Hondros College,Westerville,OH,45069-6306,Proprietary,0.6
00649800,Huron School of Nursing,East Cleveland,OH,44122-6805,Private Non-Profit,2.9
02545800,Inner State Beauty School,Lyndhurst,OH,44124-2405,Proprietary,0.2
04138000,Institute of Therapeutic Massage,Ottawa,OH,45801-4565,Proprietary,2.3
02334300,International Academy of Hair Design,Cincinnati,OH,45239-3926,Proprietary,2.4
01313200,International College of Broadcasting,Dayton,OH,45431-1898,Proprietary,2.6
00305000,John Carroll University,University Heights,OH,44118-4581,Private Non-Profit,3
00306500,Kenyon College,Gambier,OH,43022-9623,Private Non-Profit,3
00703500,Kettering College of Medical Arts,Kettering,OH,45840-3695,Private Non-Profit,3
00306600,Lake Erie College,Painesville,OH,44081-0000,Private Non-Profit,2.4
00306900,Lourdes College,Sylvania,OH,43420-9670,Private Non-Profit,3
00307200,Malone University,Canton,OH,44805-9287,Private Non-Profit,2.6
00307300,Marietta College,Marietta,OH,45750-4033,Private Non-Profit,3
03586400,MedCentral College of Nursing,Mansfield,OH,44903-2265,Private Non-Profit,3
00307500,Methodist Theological School in Ohio,Delaware,OH,43015-3227,Private Non-Profit,3
01284800,Moler Hollywood Beauty College,Cincinnati,OH,47025-,Proprietary,0.6
03071900,Mount Carmel College of Nursing,Columbus,OH,43222-1598,Private Non-Profit,3
00308300,Mount Union College,Alliance,OH,44601-3993,Private Non-Profit,3
00708500,Mount Vernon Nazarene University,Mount Vernon,OH,43050-3303,Private Non-Profit,3
00308400,Muskingum University,New Concord,OH,43762-1199,Private Non-Profit,3
01174400,National Beauty College,Canton,OH,44709-1837,Proprietary,2.2
03468400,National Institute of Massotherapy,Akron,OH,44131-1514,Proprietary,-1
04116700,NewLife Academy of Information Technology,East Liverpool,OH,44460-2950,Private Non-Profit,3
04118300,Northcoast Medical Training Academy,Kent,OH,44240-4174,Proprietary,1.3
01063000,Northern Institute of Cosmetology,Lorain,OH,44052-1803,Proprietary,2.7
00308500,Notre Dame College of Ohio,South Euclid,OH,44121-4293,Private Non-Profit,2.4
00308600,Oberlin College,Oberlin,OH,44074-1090,Private Non-Profit,3
02158500,Ohio Business College,Sheffield,OH,43229-3523,Proprietary,2.4
03068200,Ohio Center for Broadcasting,Valley View,OH,43213-2571,Proprietary,1.7
03078000,Ohio Center for Broadcasting,Cincinnati,OH,80214-4129,Proprietary,1.5
00303000,Ohio Christian University,Circleville,OH,44622-7235,Private Non-Profit,2.9
03116300,Ohio College of Massotherapy,Akron,OH,44321-1363,Private Non-Profit,2.2
00308800,Ohio College of Podiatric Medicine,Independence,OH,44131-7304,Private Non-Profit,2.8
00303500,Ohio Dominican University,Columbus,OH,43068-3688,Private Non-Profit,3
00308900,Ohio Northern University,Ada,OH,45810-1555,Private Non-Profit,3
01028000,Ohio State Beauty Academy,Lima,OH,45801-4950,Proprietary,1.1
02066100,Ohio State College of Barber Styling,Columbus,OH,43213-1301,Proprietary,1.2
01174500,Ohio Technical College,Cleveland,OH,44128-4157,Proprietary,0.2
02301400,Ohio Valley College of Technology,East Liverpool,OH,43920-9139,Proprietary,3
00310900,Ohio Wesleyan University,Delaware,OH,43015-2398,Private Non-Profit,3
00311000,Otterbein College,Westerville,OH,43055-1766,Private Non-Profit,3
03100100,Paramount Beauty Academy,Portsmouth,OH,45662-4136,Proprietary,2.5
01001700,Payne Theological Seminary,Wilberforce,OH,45384-0474,Private Non-Profit,3
00311300,Pontifical College Josephinum,Columbus,OH,43235-1498,Private Non-Profit,3
02337700,Professional Skills Institute,Toledo,OH,94520-5217,Proprietary,-0.1
00311500,Rabbinical College of Telshe,Wickliffe,OH,44092-2584,Private Non-Profit,1.3
02287900,Raphael's School of Beauty Culture,Niles,OH,44446-4282,Proprietary,1.3
03425300,Rosedale Bible College,Irwin,OH,43029-9517,Private Non-Profit,2.3
02553000,School of Advertising Art,Kettering,OH,45440-1612,Proprietary,2.3
00510200,School of Diagnostic Imaging-Cleveland Clinic Health System,Euclid,OH,44119-1090,Private Non-Profit,2.9
00953100,Spa School (The),Columbus,OH,43214-1524,Proprietary,2.7
00486600,Stautzenberger College,Maumee,OH,48101-2555,Proprietary,3
02528300,TDDS Technical Institute,Lake Milton,OH,44429-9626,Proprietary,2.2
03726300,Temple Baptist College,Cincinnati,OH,45240-0000,Private Non-Profit,2.4
00966000,Tiffin Academy of Hair Design,Tiffin,OH,44883-2833,Proprietary,2.1
00312100,Tiffin University,Tiffin,OH,43017-3221,Private Non-Profit,0.9
02315500,Toledo Academy of Beauty Culture - East,Oregon,OH,43612-2822,Proprietary,3
00650700,Trinity Health System School of Nursing,Steubenville,OH,43952-2667,Private Non-Profit,3
00304400,Trinity Lutheran Seminary,Columbus,OH,43209-2234,Private Non-Profit,2.5
03475400,Tri-State Bible College,South Point,OH,45680-8402,Private Non-Profit,1.2
02054300,Trumbull Business College,Warren,OH,44484-3250,Proprietary,3
01092300,Union Institute & University,Cincinnati,OH,05602-3128,Private Non-Profit,2.2
00312200,United Theological Seminary,Trotwood,OH,14224-3499,Private Non-Profit,1
00312700,University of Dayton,Dayton,OH,45407-2670,Private Non-Profit,3
00304500,University of Findlay (The),Findlay,OH,45662-0000,Private Non-Profit,2
00486100,University of Northwestern Ohio,Lima,OH,45805-1498,Private Non-Profit,2.6
00311600,University of Rio Grande,Rio Grande,OH,45764-0000,Private Non-Profit,3
00313300,Urbana University,Urbana,OH,45373-1418,Private Non-Profit,2.5
00313400,Ursuline College,Pepper Pike,OH,44087-1022,Private Non-Profit,2.9
03024300,Valley Beauty School,Cambridge,OH,26101-0000,Proprietary,3
03416400,Valley Beauty School,Zanesville,OH,43701-3624,Proprietary,2.6
01289600,Virginia Marti College of Art and Design,Lakewood,OH,44107-0778,Proprietary,2.1
00313500,Walsh University,North Canton,OH,44710-1702,Private Non-Profit,3
02269500,Western Hills School of Beauty & Hair Design,Cincinnati,OH,45246-2511,Proprietary,1.7
00314200,Wilmington College,Wilmington,OH,45223-2612,Private Non-Profit,2.8
00406000,Winebrenner Theological Seminary,Findlay,OH,45840-7514,Private Non-Profit,1.5
00314300,Wittenberg University,Springfield,OH,45501-2199,Private Non-Profit,3
00314400,Xavier University,Cincinnati,OH,45069-4844,Private Non-Profit,3
04027300,4-States Academy of Cosmetology,Miami,OK,74354-3729,Proprietary,2.9
04121300,4-States Okmulgee Academy of Cosmetology,Okmulgee,OK,74447-0000,Proprietary,1.9
04144400,Academy of Hair Design (The),Oklahoma City,OK,73120-6808,Proprietary,3
02554300,American Beauty Institute,McAlester,OK,73401-1723,Proprietary,2.6
03030800,American Broadcasting School,Oklahoma City,OK,75041-4840,Proprietary,1.5
04060300,American Institute of Medical Technology,Tulsa,OK,74146-5201,Proprietary,-1
00314700,Bacone College,Muskogee,OK,74447-5106,Private Non-Profit,0.9
02510300,Beauty Technical College,Tahlequah,OK,74008-0000,Proprietary,3
02256200,Broken Arrow Beauty College,Broken Arrow,OK,74133-2549,Proprietary,3
04062300,Brookline College,Oklahoma City,OK,73114-6318,Proprietary,2.4
02581200,CC's Cosmetology College,Tulsa,OK,71854-5447,Proprietary,1.2
02238500,Central State Beauty Academy,Oklahoma City,OK,73162-6007,Proprietary,2.9
03928300,Central State Massage Academy,Oklahoma City,OK,73162-6007,Proprietary,2.3
02581100,Claremore Beauty College,Claremore,OK,74017-7034,Proprietary,3
03367400,Community Care College,Tulsa,OK,74145-1122,Proprietary,2.8
04133600,Cutter's Edge School of Cosmetology,Cushing,OK,74023-2905,Proprietary,3
02126500,Enid Beauty College,Enid,OK,73703-4767,Proprietary,3
00970800,Eve's College of Hairstyling,Lawton,OK,73533-1729,Proprietary,3
03676300,Family of Faith College,Shawnee,OK,74467-1611,Private Non-Profit,1.1
01026600,Hillsdale Free Will Baptist College,Moore,OK,73160-0000,Private Non-Profit,0.3
02197300,Hollywood Cosmetology Center,Norman,OK,73069-4306,Proprietary,2.6
03831300,Institute of Hair Design,Shawnee,OK,74804-0000,Proprietary,2.8
00694200,Mid-America Christian University,Oklahoma City,OK,73114-6600,Private Non-Profit,2.9
00316400,Oklahoma Baptist University,Shawnee,OK,73104-1817,Private Non-Profit,3
00316500,Oklahoma Christian University,Oklahoma City,OK,97216-1515,Private Non-Profit,2.3
00316600,Oklahoma City University,Oklahoma City,OK,74015-3223,Private Non-Profit,3
03030700,Oklahoma School of Photography,Moore,OK,73160-3320,Proprietary,2.5
00315100,Oklahoma Wesleyan University,Bartlesville,OK,74447-3901,Private Non-Profit,3
