CLOSED DATE,OPEID,SCHOOL NAME,LOCATION                                                       ,ADDRESS                                                       ,CITY          ,STATE,ZIP CODE
03/08/2019 ,02179951     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - CLAY NATIONAL GUARD CENTER                        ,1000 HALSEY AVENUE BUILDING 447                                        ,MARIETTA                 ,GA        ,30060-4277
03/08/2019 ,02291300     ,ART INSTITUTE OF SEATTLE (THE)                                        ,ART INSTITUTE OF SEATTLE (THE)                                        ,2323 ELLIOTT AVENUE                                                    ,SEATTLE                  ,WA        ,98121-1622
03/08/2019 ,02291302     ,ART INSTITUTE OF SEATTLE (THE)                                        ,ART INSTITUTE OF SEATTLE (THE) -                                      ,2601 ELLIOTT AVENUE                                                    ,SEATTLE                  ,WA        ,98121-1622
03/08/2019 ,03766301     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - WALL                                              ,1985 HIGHWAY 34                                                        ,WALL TOWNSHIP            ,NJ        ,07719-9100
03/03/2019 ,11072707     ,DEVRY UNIVERSITY                                                      ,DEVRY UNIVERSITY - DOWNERS                                            ,3005 HIGHLAND PARKWAY                                                  ,DOWNERS GROVE            ,IL        ,60515-0000
03/02/2019 ,02104004     ,HARRIS SCHOOL OF BUSINESS                                             ,HARRIS SCHOOL OF BUSINESS - DANBURY                                   ,155 MAIN STREET SUITE 302                                              ,DANBURY                  ,CT        ,06810-7857
03/02/2019 ,03033003     ,NORTHERN MARIANAS COLLEGE                                             ,NORTHERN MARIANAS COLLEGE - SSHS                                      ,TINAKTAK DRIVE KOBLERVILLE VILLAGE                                     ,SAIPAN                   ,MP        ,96950-1370
03/02/2019 ,04221800     ,TONI&GUY HAIRDRESSING ACADEMY                                         ,TONI&GUY HAIRDRESSING ACADEMY                                         ,1019 SOUTH MAIN STREET                                                 ,MANTECA                  ,CA        ,95337-5703
03/01/2019 ,00186034     ,DRAKE UNIVERSITY                                                      ,DRAKE UNIVERSITY - NORWALK COMMUNITY SCHOOLS                          ,380 WRIGHT ROAD                                                        ,NORWALK                  ,IA        ,50211-1661
03/01/2019 ,00290304     ,YESHIVA UNIVERSITY                                                    ,YESHIVA UNIVERSITY - EINSTEIN COLLEGE OF MEDICINE RESNICK CAMPUS      ,EASTCHESTER ROAD/MORRIS PARK AVENUE RESNICK CAMPUS                     ,BRONX                    ,NY        ,10461-2377
03/01/2019 ,00367410     ,INDEPENDENCE UNIVERSITY                                               ,STEVENS HENAGER COLLEGE - NAMPA ID CAMPUS                             ,16835 MARKET PLACE BOULEVARD                                           ,NAMPA                    ,ID        ,83687-5140
03/01/2019 ,02495503     ,ALL-STATE CAREER SCHOOL                                               ,ALL-STATE CAREER SCHOOL                                               ,501 SEMINOLE STREET                                                    ,LESTER                   ,PA        ,19029-1827
02/28/2019 ,00175831     ,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE                            ,SOUTHERN ILLINOIS UNIVERSITY CARBONDALE - ENGINEERING TECH. PROGRAM   ,LITTLE ROCK AIR FORCE BASE                                             ,JACKSONVILLE             ,AR        ,72078-1280
02/28/2019 ,00405720     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - AUSTIN                                 ,13801 BURNET RD SUITE 300                                              ,AUSTIN                   ,TX        ,78727-1208
02/28/2019 ,00405728     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - MESQUITE                               ,18600 LBJ FREEWAY                                                      ,MESQUITE                 ,TX        ,75150-5628
02/28/2019 ,00405745     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - KILLEEN                                ,203 W. JASPER STE. 200                                                 ,KILLEEN                  ,TX        ,76542-1321
02/28/2019 ,00821700     ,PAUL MITCHELL THE SCHOOL GREEN BAY                                    ,PAUL MITCHELL THE SCHOOL GREEN BAY                                    ,3450 S. PACKERLAND DRIVE PO BOX 28257                                  ,DEPERE                   ,WI        ,54115-0257
02/28/2019 ,03480304     ,FORTIS COLLEGE                                                        ,FORTIS COLLEGE - GRAND PRAIRIE CAMPUS                                 ,401 EAST PALACE PARKWAY SUITE 100                                      ,GRAND PRAIRIE            ,TX        ,75050-2342
02/28/2019 ,04174400     ,SALON PROFESSIONAL ACADEMY (THE)                                      ,SALON PROFESSIONAL ACADEMY (THE)                                      ,4229 HIGHWAY 52 NORTH                                                  ,ROCHESTER                ,MN        ,55901-4310
02/26/2019 ,03008601     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - MIAMI                                             ,7925 NORTHWEST 12TH STREET SUITE 201                                   ,MIAMI                    ,FL        ,33126-1821
02/22/2019 ,02330900     ,IOWA SCHOOL OF BEAUTY                                                 ,IOWA SCHOOL OF BEAUTY                                                 ,112 NICHOLAS DRIVE                                                     ,MARSHALLTOWN             ,IA        ,50158-4438
02/19/2019 ,00458607     ,PURDUE UNIVERSITY GLOBAL                                              ,PURDUE UNIVERSITY GLOBAL - CEDAR FALLS                                ,7009 NORDIC DRIVE                                                      ,CEDAR FALLS              ,IA        ,50613-6309
02/19/2019 ,20176701     ,BENEDICTINE UNIVERSITY                                                ,BENEDICTINE UNIVERSITY - WINSTON CAMPUS ELEMENTARY                    ,900 E. PALATINE ROAD                                                   ,ARLINGTON HEIGHTS        ,IL        ,60074-5552
02/17/2019 ,00405741     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - GARDEN CITY                            ,801 CAMPUS DRIVE                                                       ,GARDEN CITY              ,KS        ,67846-6333
02/12/2019 ,02171500     ,WESTERN INTERNATIONAL UNIVERSITY                                      ,WESTERN INTERNATIONAL UNIVERSITY                                      ,1601 WEST FOUNTAINHEAD PARKWAY                                         ,TEMPE                    ,AZ        ,85282-0000
02/08/2019 ,00798701     ,BLADEN COMMUNITY COLLEGE                                              ,BLADEN COMMUNITY COLLEGE - EAST ARCADIA                               ,1472 EAST ARCADIA ROAD                                                 ,RIEGELWOOD               ,NC        ,28456-9253
02/02/2019 ,02332845     ,CENTER FOR EMPLOYMENT TRAINING                                        ,CENTER FOR EMPLOYMENT TRAINING - SACRAMENTO                           ,8376 FRUITRIDGE ROAD                                                   ,SACRAMENTO               ,CA        ,95828-0949
01/29/2019 ,00115608     ,SONOMA STATE UNIVERSITY                                               ,SONOMA STATE UNIVERSITY - SAINT HELENA                                ,1475 LIBRARY LANE NAPA VALLEY VINTNERS                                 ,SAINT HELENA             ,CA        ,94574-1144
01/28/2019 ,00303004     ,OHIO CHRISTIAN UNIVERSITY                                             ,OHIO CHRISTIAN UNIVERSITY - COMPUTER WORKSHOP-DUBLIN                  ,5131 POST ROAD SUITE 102A                                              ,DUBLIN                   ,OH        ,43017-1161
01/26/2019 ,00392304     ,UNIVERSITY OF WISCONSIN - RIVER FALLS                                 ,UNIVERSITY OF WISCONSIN - RIVER FALLS - MSE MONT2                     ,1545 EAST BROADWAY DRIVE                                               ,APPLETON                 ,WI        ,54913-8959
01/19/2019 ,10176795     ,BENEDICTINE UNIVERSITY                                                ,BENEDICTINE UNIVERSITY - CC SCHOOL DISTRICT 300                       ,2550 HARNISH DRIVE                                                     ,ALGONQUIN                ,IL        ,60102-0000
01/17/2019 ,00303006     ,OHIO CHRISTIAN UNIVERSITY                                             ,OHIO CHRISTIAN UNIVERSITY - CHILDREN'S HOSPITAL                       ,700 CHILDREN'S DRIVE                                                   ,COLUMBUS                 ,OH        ,43205-2664
01/16/2019 ,82098844     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - KAISER ORANGE COUNTY IRVINE MEDICAL CENTER    ,6650 ALTON PARKWAY                                                     ,IRVINE                   ,CA        ,92618-3734
01/11/2019 ,00157701     ,KENNESAW STATE UNIVERSITY                                             ,KENNESAW STATE UNIVERSITY - ATLANTA METROPOLITAN STATE COLLEGE        ,1630 METROPOLITAN PARKWAY SW                                           ,ATLANTA                  ,GA        ,30310-4498
01/11/2019 ,00157702     ,KENNESAW STATE UNIVERSITY                                             ,KENNESAW STATE UNIVERSITY - SMITHA MIDDLE SCHOOL                      ,2025 POWDER SPRING ROAD SW                                             ,MARIETTA                 ,GA        ,30064-4325
01/10/2019 ,02570403     ,EDUCATIONAL TECHNICAL COLLEGE (EDUTEC)                                ,EDUCATIONAL TECHNICAL COLLEGE (EDUTEC) - SAN SEBASTIAN2               ,HOSTOS #20                                                             ,SAN SEBASTIAN            ,PR        ,00685-0000
01/08/2019 ,00355723     ,CONCORDIA UNIVERSITY TEXAS                                            ,CONCORDIA UNIVERSITY TEXAS - CEDAR PARK HIGH SCHOOL                   ,2160 CYPRESS CREEK ROAD                                                ,CEDAR PARK               ,TX        ,78613-3504
01/08/2019 ,00355732     ,CONCORDIA UNIVERSITY TEXAS                                            ,CONCORDIA UNIVERSITY TEXAS - OUR SAVIOR LUTHERAN CHURCH & SCHOOL      ,11505 VANCE JACKSON                                                    ,SAN ANTONIO              ,TX        ,78230-1808
01/07/2019 ,02061800     ,ROMAN ACADEMY OF BEAUTY CULTURE                                       ,ROMAN ACADEMY OF BEAUTY CULTURE                                       ,431 LAFAYETTE AVENUE                                                   ,HAWTHORNE                ,NJ        ,07506-2516
